solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
aromatic,CCc1ccccc1,ET30,,SdP,-0.8221190733598623,SB,-0.9511632334566004,SA,-0.5896346870860926,fn,0.9083512509605195,SP,0.5631715635094154,alpha,,N_mol_cm3,-0.34112515850710123,delta,-0.5646041767032955,n,0.9984766123013755,pi_star,,beta,
ester,C=C(C)C(=O)OC,SB,,fn,-0.21852580153984374,ET30,-0.5325231040595249,alpha,,N_mol_cm3,-0.09320452632536665,n,-0.3134522509937331,beta,,delta,,SA,,pi_star,,SdP,,SP,
ester,COC=O,SdP,,ET30,0.02191530185542208,alpha,-0.5624739952482176,n,-1.4472179353228343,delta,,SB,,fn,-1.2460281223555358,pi_star,0.12870073896361006,SA,,N_mol_cm3,1.30341503496507,SP,,beta,-0.23586557391303836
ketone,CCCCCC(C)=O,N_mol_cm3,-0.5497916905933942,beta,0.14197733575347943,fn,-0.40998418405188763,n,-0.5288677310162606,alpha,-0.44634034172140036,ET30,-0.08897237932756691,SP,,SB,,pi_star,0.0916505262316617,SA,,SdP,,delta,
ether,C1COCCO1,beta,-0.23586557391303836,ET30,-0.7958813468691244,delta,-0.04719541593545844,N_mol_cm3,0.38197668535629076,alpha,-0.5624739952482176,n,-0.18387902992754973,SA,-0.5896346870860926,SP,0.15579393059856092,fn,-0.10429886810882168,SdP,-0.6011488382831714,pi_star,-0.13065075016002806,SB,0.06551022028225587
amine,C1CCNCC1,SA,-0.5896346870860926,fn,0.33235586323387745,pi_star,-1.0569060684587366,alpha,-0.5624739952482176,N_mol_cm3,0.05348184771549257,n,0.3182172017039127,SB,1.7251791364850908,beta,2.0655412395102974,delta,-0.3162479715347339,SdP,-0.4449965388289765,ET30,-0.8651861476084928,SP,0.3536630665838331
halohydrocarbon,Fc1ccccc1,ET30,-0.6572717453903877,delta,-0.4611224245497281,N_mol_cm3,0.1815741743427221,SP,0.435138593166004,n,0.5125770333031878,fn,0.4987005227930013,SA,-0.5896346870860926,pi_star,0.12870073896361006,SdP,-0.014841147879684746,beta,-1.2663462366399052,alpha,-0.5624739952482176,SB,-1.0353249432031946
monohydric_alcohol,OCCc1ccccc1,N_mol_cm3,-0.3080690742162032,SdP,0.8160069360086732,SP,1.459402355913294,delta,0.6564804987087998,SA,1.1226422685621709,n,1.5928937639424905,alpha,0.9240367698950418,ET30,1.0753482730938213,SB,0.3449270966409482,pi_star,1.0920062699942668,fn,1.397393748463074,beta,0.5885189562684551
monohydric_alcohol,CCCCCCCO,n,-0.15148572466100388,beta,,fn,-0.07594466477488024,SdP,-0.05019638549195533,delta,,N_mol_cm3,-0.5745837538115675,SA,0.7856515911207573,SB,1.6544833002979518,alpha,,SP,-0.20502625855105303,ET30,0.9367386716150846,pi_star,
monohydric_alcohol,CCOC(=O)c1ccccc1O,N_mol_cm3,-0.6282998907842767,ET30,,fn,,SB,-0.6212493312499517,alpha,,n,,SA,-0.05227117440924393,SdP,0.4860247182941482,delta,,beta,,SP,1.1102215277039902,pi_star,
ether,COc1ccccc1,SB,-0.4091618226885347,fn,1.1897329640459202,pi_star,0.5362530790150416,SP,1.1218608886443002,n,1.338606317600105,N_mol_cm3,-0.14278865276171362,delta,-0.10928446722759903,ET30,-0.6434107852425138,SA,-0.2071047289093528,SdP,0.0794394857530368,alpha,-0.5624739952482176,beta,-0.4076123510341828
amine,CN1CCN(C)CC1,SP,0.07431840401639003,pi_star,,SdP,-0.8987220881864486,N_mol_cm3,-0.49607555362068495,ET30,,alpha,,beta,,n,,delta,,SB,1.3851658291088507,SA,-0.5896346870860926,fn,
monohydric_alcohol,OC(C(F)(F)F)C(F)(F)F,SA,4.014386595255381,delta,-0.2955516211040201,SP,-2.614373973195247,beta,-1.5067917246095073,ET30,2.8218292517259043,pi_star,0.23985137715945515,SB,-1.368605313799707,n,-2.5647869670186676,SdP,2.7634912744845757,fn,-2.3067453670767026,alpha,3.989965223003014,N_mol_cm3,-0.07047846837537454
aromatic,CCCc1ccccc1,n,0.9336900017682839,SB,-0.9309644231174179,SP,0.5049747588078648,fn,0.8543432446101545,ET30,,N_mol_cm3,-0.5539237011297564,beta,,alpha,,pi_star,,delta,,SdP,-0.9046146277884938,SA,-0.5896346870860926
halohydrocarbon,ClCCl,pi_star,0.8697049936025765,N_mol_cm3,1.202180776824195,n,-0.15148572466100388,beta,-1.1632981703672185,alpha,-0.260526496078493,SA,-0.4074775641447879,fn,-0.07594466477488024,SB,-0.8165044978620499,SP,0.435138593166004,SdP,0.7452964607841321,delta,-0.08858811679688526,ET30,-0.1444162199190614
ketone,CC(=O)c1ccccc1,ET30,-0.15827718006693525,SA,-0.3892618518506575,alpha,-0.4695670724267638,beta,0.17632669117770836,delta,0.014893635356682167,SB,-0.18697490895752636,SP,1.4477629949729838,fn,1.4011743089075988,n,1.5977527597324719,N_mol_cm3,-0.2626169583162187,pi_star,1.1661066954581634,SdP,0.8602009830240115
ether,CCOCC,SP,-1.2409293822386531,n,-1.3014480616233797,SdP,-0.3860711428085255,pi_star,-1.1680567066545815,SA,-0.5896346870860926,N_mol_cm3,-0.05395042622992555,beta,0.1076279803292505,SB,0.47621936384563507,ET30,-1.0037957490872293,alpha,-0.5624739952482176,fn,-1.1112781465113757,delta,-1.102709287901846
ester,COC(=O)c1ccccc1,pi_star,,alpha,-0.5624739952482176,delta,,SA,-0.5896346870860926,fn,,SB,-0.1432108198892974,SdP,0.4064754336665394,N_mol_cm3,-0.3783132533343613,ET30,,beta,-0.20151621848880943,n,,SP,1.1684183324055408
polyhydric_alcohol,CC(O)C(C)O,SP,-0.11191137102857202,delta,,fn,0.10255179621307586,beta,,SB,0.7792015189333735,n,0.052592098518237484,alpha,,SdP,1.063493599294567,ET30,1.3941503564949154,SA,1.5097261548124434,pi_star,,N_mol_cm3,0.28280843248359677
monohydric_alcohol,OCCc1ccccc1,n,1.5928937639424905,SB,0.3449270966409482,N_mol_cm3,-0.3080690742162032,SdP,0.8160069360086732,delta,0.6564804987087998,pi_star,1.0920062699942668,alpha,0.9240367698950418,ET30,1.0753482730938213,fn,1.397393748463074,SA,1.1226422685621709,SP,1.459402355913294,beta,0.5885189562684551
ester,C=COC(C)=O,alpha,,SP,,N_mol_cm3,0.1981022164881711,ET30,-0.5186621439116509,delta,,SB,,SA,,pi_star,,beta,,SdP,,fn,-0.48397515275188735,n,-0.6114706594459541
misc_N_compound,CN(C)C(=N)N(C)C,SB,1.9507325186059625,SP,0.6562864510318964,n,0.5773636438362795,SA,-0.5896346870860926,pi_star,0.6474037172108867,fn,0.5537886892703746,alpha,-0.5624739952482176,N_mol_cm3,-0.38244526387072336,delta,-0.39903337325758753,SdP,0.6893173345647037,beta,1.4472528418741775,ET30,-0.33846966198929357
ester,O=C1CCCO1,SB,-0.07251498370215832,pi_star,1.0549560572623182,delta,1.0497111568923565,beta,0.17632669117770836,SP,0.5980896463303458,n,0.04287410693827121,SA,-0.3300607868947335,N_mol_cm3,0.6794814439743716,alpha,-0.5624739952482176,ET30,0.35457834540439,SdP,1.2638399457641,fn,0.09418055522876843
alkane,CCCCCCCCCC,SP,-0.6356826133425265,beta,-1.5067917246095073,pi_star,-2.0572618122213413,SB,-1.1935489575267912,alpha,-0.5624739952482176,delta,-1.019923886178992,N_mol_cm3,-0.9733227705705235,n,-0.3620422088935501,fn,-0.2617322066201354,SA,-0.5896346870860926,SdP,-1.5203850162022057,ET30,-1.488929354262808
amine,C1COCCN1,N_mol_cm3,0.3385905747244872,fn,0.3461279048532208,SA,,pi_star,-0.7234541538712015,delta,,alpha,0.11110119520732181,SdP,,ET30,-0.10283333947544077,SP,,SB,,beta,0.897663155086515,n,0.33441385433718385
ester,CCCOC(C)=O,n,-0.8317451352584667,N_mol_cm3,-0.23369288456168275,SdP,0.12657980256939758,SA,-0.5896346870860926,SB,0.4290888063875423,fn,-0.6821845360577261,SP,-0.6240432524022164,delta,-0.5646041767032955,beta,-0.13281750764035158,alpha,-0.5624739952482176,pi_star,,ET30,-0.5879669446510193
polyhydric_alcohol,CC(O)C(C)O,SA,1.5097261548124434,beta,,N_mol_cm3,0.28280843248359677,fn,0.10255179621307586,n,0.052592098518237484,SP,-0.11191137102857202,SB,0.7792015189333735,pi_star,,alpha,,SdP,1.063493599294567,delta,,ET30,1.3941503564949154
carboxylic_acid,CC(C)CC(=O)O,SdP,-0.6070413778852165,N_mol_cm3,-0.15105267383443813,delta,,SB,-0.05231617336297573,n,,fn,,alpha,,beta,,pi_star,,SA,1.860378616474455,SP,-0.6240432524022164,ET30,
carboxylic_acid,CCC(=O)O,delta,1.1738892594766368,beta,0.038929269480792845,SdP,-0.24170392255842083,N_mol_cm3,0.7269995651425376,SB,-0.14657728827916117,n,-0.766958524725375,SA,2.179153581621738,pi_star,-0.019500111964183393,SP,-0.6938794180440772,alpha,2.0389198437524865,ET30,1.213957874572558,fn,-0.6235858491675808
alkane,CCCCCCCCCCCC,n,-0.18387902992754973,SP,-0.4727315601781847,fn,-0.10429886810882168,beta,-1.5067917246095073,ET30,-1.475068394114934,SdP,-1.5203850162022057,alpha,-0.5624739952482176,SB,-1.126219589729516,SA,-0.5896346870860926,delta,-0.9578348348868515,N_mol_cm3,-1.1241411551477452,pi_star,-1.9831613867574445
polyhydric_alcohol,CC(O)C(C)O,n,0.052592098518237484,pi_star,,delta,,SA,1.5097261548124434,alpha,,beta,,SdP,1.063493599294567,N_mol_cm3,0.28280843248359677,SB,0.7792015189333735,fn,0.10255179621307586,ET30,1.3941503564949154,SP,-0.11191137102857202
ketone,O=C1CC[C@H]2CO[C@@H]1O2,SA,,ET30,,pi_star,,delta,,SB,,n,,SP,,alpha,,SdP,,beta,,fn,,N_mol_cm3,-0.020894341939027557
polyhydric_alcohol,OCCO,alpha,1.527931768234491,fn,0.034771748243367595,SP,0.6213683682109661,SdP,1.1607205027283112,pi_star,1.2402071209220602,beta,0.27937475745039514,SB,0.38195824892944963,delta,1.8982615245516088,n,-0.025151834121474707,ET30,2.0178935631492307,N_mol_cm3,1.6608339463604034,SA,2.675531741636793
ester,CCOC(=O)CCl,ET30,-0.3246087018414197,SA,,pi_star,0.42510244081919657,n,-0.20007568256082084,SB,,N_mol_cm3,-0.09527053159354804,SdP,,alpha,-0.5624739952482176,SP,,delta,,fn,-0.1186109897916692,beta,-0.3045642847614962
monohydric_alcohol,CCOC(=O)C(C)O,n,,pi_star,,SdP,,N_mol_cm3,-0.23162687929350173,beta,,SP,,SA,,ET30,,SB,,alpha,,fn,,delta,
ketone,CCCCCC(C)=O,beta,0.14197733575347943,ET30,-0.08897237932756691,SP,,fn,-0.40998418405188763,SB,,delta,,SdP,,SA,,N_mol_cm3,-0.5497916905933942,n,-0.5288677310162606,alpha,-0.44634034172140036,pi_star,0.0916505262316617
alkane,C1CCCCCC1,fn,,N_mol_cm3,-0.3287291268980143,SdP,-1.5203850162022057,alpha,,beta,,delta,,pi_star,,SB,-1.2474124517646115,SA,-0.5896346870860926,n,,ET30,,SP,-0.23994434137198342
ketone,CCCCC(=O)CCCC,fn,-0.14723523315736273,ET30,-0.5879669446510193,SP,,pi_star,,beta,,alpha,,SA,,SB,,N_mol_cm3,-0.8431644386751129,n,-0.2324689878273667,SdP,,delta,
monohydric_alcohol,OCc1ccccc1,SdP,0.8012755870035605,SA,1.272921894988747,SB,0.13620605646939493,pi_star,1.4625083973137498,alpha,0.8311298470735881,ET30,1.2000969144246842,SP,1.5990746871970154,n,1.7273259807986554,fn,1.5059498412273065,N_mol_cm3,-0.04568640515720105,beta,0.27937475745039514,delta,0.6357841482780867
halohydrocarbon,CCCCCl,SdP,0.03819170853872113,SA,-0.5896346870860926,fn,-0.39135142186101113,n,-0.5078120825930081,N_mol_cm3,-0.047752410425382086,SB,-0.9511632334566004,pi_star,-0.7234541538712015,ET30,-0.6711327055382615,beta,-1.5067917246095073,delta,-0.7301749801490036,SP,-0.3563379507750847,alpha,-0.5624739952482176
monohydric_alcohol,CCCC(C)O,ET30,0.6595194686576112,SdP,0.4388844014777874,N_mol_cm3,-0.13452463168898915,SB,1.6679491738574068,n,-0.4543631289032063,fn,-0.34355433624093834,alpha,,beta,,SA,0.339366639914561,delta,,pi_star,,SP,-0.6589613352231467
polyhydric_alcohol,O,SP,-0.49601028205880493,N_mol_cm3,9.414551717844143,ET30,2.960438853204641,alpha,2.155053497279303,n,-1.6253811142888381,fn,-1.4118327018511563,SB,-1.3315741615112056,pi_star,1.8700607373651819,delta,5.623604602080036,SA,4.246636927005546,SdP,1.4170459754172726,beta,0.1076279803292505
carboxylic_acid,CCCCCC(=O)O,alpha,2.2711871508061208,fn,-0.17558943649130418,pi_star,-0.24180138835587317,N_mol_cm3,-0.3783132533343613,delta,0.8013549517237948,beta,0.038929269480792845,SP,-0.29814114607353404,n,-0.2648622930939125,SA,1.5279418671065739,ET30,1.8931449218183678,SdP,-0.798548914951682,SB,-0.39232948073921586
ketone,CCCCCC(C)=O,SA,,N_mol_cm3,-0.5497916905933942,beta,0.14197733575347943,fn,-0.40998418405188763,delta,,SB,,ET30,-0.08897237932756691,pi_star,0.0916505262316617,n,-0.5288677310162606,alpha,-0.44634034172140036,SdP,,SP,
carboxylic_acid,CCCCCCC(=O)O,ET30,1.8377010812268733,SB,-0.3115342393824855,n,-0.2648622930939125,SP,-0.2283049804316733,SA,1.4368633056359215,delta,0.3667315926788113,fn,-0.17558943649130418,N_mol_cm3,-0.5725177485433864,pi_star,-0.3159018138197699,beta,0.038929269480792845,alpha,2.2247336893953937,SdP,-0.8191728035588398
other,O=S1(=O)CCCC1,beta,-0.1671668630645805,N_mol_cm3,0.14232007424728066,delta,,n,0.8203134333353715,SA,-0.3528304272623966,SP,1.2382544980474015,ET30,0.3129954649607694,fn,0.7592891534335132,SdP,1.1194727255139953,pi_star,1.4625083973137498,SB,-0.18697490895752636,alpha,-0.5624739952482176
ester,C=CC(=O)OC,alpha,,ET30,-0.40777446272866197,SdP,,delta,,SB,,beta,,pi_star,,N_mol_cm3,0.2456203376563367,SP,,n,-0.5661200320727878,SA,,fn,-0.44319910795736156
ketone,CCCCCC(C)=O,alpha,-0.44634034172140036,beta,0.14197733575347943,n,-0.5288677310162606,SB,,delta,,SA,,SP,,fn,-0.40998418405188763,ET30,-0.08897237932756691,pi_star,0.0916505262316617,SdP,,N_mol_cm3,-0.5497916905933942
carboxylic_acid,CCC(C)C(=O)O,SB,-0.5741187737918589,ET30,,alpha,,SP,-0.4378134773572543,SdP,-0.7514085981353212,fn,,pi_star,,delta,,N_mol_cm3,-0.1324586264208081,n,,SA,1.4095397371947258,beta,
monohydric_alcohol,CCCCCCCCCCCO,fn,0.15034888183314862,ET30,0.8119900302842218,delta,,SA,0.5807248278117897,pi_star,,beta,,alpha,,SB,1.6443838951283605,SP,0.05103968213576978,n,0.10766071747136291,N_mol_cm3,-1.0373689338841383,SdP,-0.512760744252495
ketone,CC(C)CC(=O)CC(C)C,SdP,,pi_star,,alpha,,SP,,SB,,ET30,-0.5186621439116509,fn,-0.24715004490553727,SA,,delta,,beta,,N_mol_cm3,-0.8576264755523809,n,-0.34584555626027896
monohydric_alcohol,OC1CCCCCCC1,fn,,n,,alpha,,delta,,pi_star,,ET30,,SB,1.678048579026998,SA,0.034253458987875844,SP,0.6213683682109661,N_mol_cm3,-0.4692174851343304,SdP,0.061761866946901514,beta,
amine,Nc1ccccc1,SA,0.011483818620212749,fn,2.096257350636796,SB,-0.5269882163337662,delta,0.6978731995702273,alpha,0.04142100309123159,n,2.4723720019292097,SdP,1.296248913575348,SP,2.3323544264365537,beta,0.21067604660193728,N_mol_cm3,0.2290922955108877,pi_star,0.5362530790150416,ET30,0.35457834540439
monohydric_alcohol,CCCCCO,N_mol_cm3,-0.13452463168898915,SP,-0.4261741164169442,SB,1.479426944025036,SdP,0.20907535699802862,fn,-0.29035644998582893,SA,0.8630683683708119,pi_star,-0.6864039411392531,delta,0.3460352422480975,n,-0.3944355141600959,beta,1.4472528418741775,ET30,1.0199044325023268,alpha,1.3885713840023102
monohydric_alcohol,CCC(C)O,SA,0.41678341716461553,ET30,0.7426852295448534,n,-0.5758380236527542,alpha,1.0401704234218587,N_mol_cm3,0.22496028497452564,delta,0.38742794310952505,SP,-0.7869943055665581,fn,-0.4521104290051717,SdP,0.5596814633197116,beta,1.2411567093288043,SB,1.5736880589412214,pi_star,-0.6864039411392531
aromatic,Cc1ccccc1C,fn,0.9893632604860669,delta,-0.4818187749804419,SP,0.7843194213753079,N_mol_cm3,-0.3204651058252898,SB,-0.887200334049189,ET30,,beta,,SdP,-0.7366772491302085,pi_star,,SA,-0.5896346870860926,n,1.0956565281010096,alpha,
amide,CC(=O)N(C)C,n,0.07526741220481706,SdP,1.3875832774070471,pi_star,1.0920062699942668,SB,0.772468582153646,N_mol_cm3,0.1960362112199897,SA,-0.46212470102717934,fn,0.12226471853095927,ET30,0.1605249033341588,alpha,-0.5624739952482176,delta,0.38742794310952505,beta,1.1037592876318885,SP,0.45841731504662425
ketone,O=C1CC[C@H]2CO[C@@H]1O2,SP,,beta,,alpha,,pi_star,,n,,SdP,,SB,,N_mol_cm3,-0.020894341939027557,SA,,delta,,ET30,,fn,
monohydric_alcohol,CCOC(=O)c1ccccc1O,SB,-0.6212493312499517,SA,-0.05227117440924393,SdP,0.4860247182941482,beta,,delta,,SP,1.1102215277039902,ET30,,pi_star,,n,,alpha,,fn,,N_mol_cm3,-0.6282998907842767
amine,Nc1ccccc1,beta,0.21067604660193728,fn,2.096257350636796,SA,0.011483818620212749,SdP,1.296248913575348,n,2.4723720019292097,SP,2.3323544264365537,delta,0.6978731995702273,ET30,0.35457834540439,alpha,0.04142100309123159,SB,-0.5269882163337662,N_mol_cm3,0.2290922955108877,pi_star,0.5362530790150416
monohydric_alcohol,OC1CCCCCC1,fn,,beta,,n,,SB,1.651116831908088,SA,0.2437341503703761,SdP,0.08827829515610446,SP,0.5398928416287951,delta,,ET30,,alpha,,N_mol_cm3,-0.2956730426071163,pi_star,
ketone,CC(=O)CC(C)=O,delta,,fn,0.28212841732803884,SA,,alpha,,SP,,pi_star,,SdP,,N_mol_cm3,-0.010564315598122024,ET30,1.0337653926502006,n,0.2599092522241295,SB,,beta,
monohydric_alcohol,CCCCCO,alpha,1.3885713840023102,delta,0.3460352422480975,SP,-0.4261741164169442,N_mol_cm3,-0.13452463168898915,beta,1.4472528418741775,n,-0.3944355141600959,SA,0.8630683683708119,pi_star,-0.6864039411392531,SB,1.479426944025036,fn,-0.29035644998582893,ET30,1.0199044325023268,SdP,0.20907535699802862
aromatic,CCc1ccccc1,n,0.9984766123013755,SP,0.5631715635094154,alpha,,beta,,SA,-0.5896346870860926,fn,0.9083512509605195,delta,-0.5646041767032955,ET30,,SdP,-0.8221190733598623,N_mol_cm3,-0.34112515850710123,SB,-0.9511632334566004,pi_star,
ether,CCCOCCC,ET30,-1.0731005498265977,beta,0.07327862490502177,SdP,-0.6777518531097577,fn,-0.698386937962836,N_mol_cm3,-0.5167356063024962,SP,-0.9150272759099696,alpha,-0.5624739952482176,SA,-0.5896346870860926,SB,0.8263320763914663,delta,-1.0613165870404193,n,-0.8495614531550649,pi_star,-1.1680567066545815
aromatic,CCCc1ccccc1,n,0.9336900017682839,pi_star,,SA,-0.5896346870860926,N_mol_cm3,-0.5539237011297564,fn,0.8543432446101545,beta,,SB,-0.9309644231174179,ET30,,SP,0.5049747588078648,SdP,-0.9046146277884938,delta,,alpha,
monohydric_alcohol,CCO,SA,1.231936542326954,alpha,1.4350248454130372,SdP,0.7865442379984477,n,-1.204268145823742,delta,1.0911038577537833,N_mol_cm3,1.5100155617831814,SB,0.7994003292725561,pi_star,-0.16770096289197642,fn,-1.0216248559697694,SP,-1.0546996071936912,beta,1.0694099322076596,ET30,1.4080113166427892
ester,O=C1CCCO1,fn,0.09418055522876843,beta,0.17632669117770836,alpha,-0.5624739952482176,SA,-0.3300607868947335,n,0.04287410693827121,SdP,1.2638399457641,SP,0.5980896463303458,pi_star,1.0549560572623182,delta,1.0497111568923565,N_mol_cm3,0.6794814439743716,SB,-0.07251498370215832,ET30,0.35457834540439
ether,COCCOC,beta,-0.09846815221612285,ET30,-0.49094022361590317,delta,-0.5439078262725818,fn,-0.7556354246942224,n,-0.9127283984248294,SdP,0.32103360943688547,N_mol_cm3,-0.03948838935265759,SA,-0.5896346870860926,alpha,-0.5624739952482176,SB,0.7253380246955533,SP,-0.5076496429991151,pi_star,-0.2047511756239248
polyhydric_alcohol,OCCCCO,N_mol_cm3,0.3055344904335892,beta,,SA,1.3412308160917366,SdP,1.0251920918812738,n,0.20484063327100047,SB,0.5974122258807303,fn,0.23460137173971818,ET30,1.6297866790087683,SP,0.45841731504662425,delta,,alpha,,pi_star,
ester,C=CC(=O)OC,delta,,alpha,,SA,,SP,,fn,-0.44319910795736156,n,-0.5661200320727878,SdP,,beta,,pi_star,,ET30,-0.40777446272866197,N_mol_cm3,0.2456203376563367,SB,
ester,CC1COC(=O)O1,pi_star,0.9067552063345249,n,-0.20007568256082084,SP,0.2605481790613521,alpha,-0.5624739952482176,SA,-0.1069183112916353,delta,1.339460062922345,SdP,1.2550011363610323,SB,-0.26777015031425655,fn,-0.1186109897916692,beta,-0.13281750764035158,ET30,0.5902146679182428,N_mol_cm3,0.4150327696471884
monohydric_alcohol,CCC(C)O,pi_star,-0.6864039411392531,alpha,1.0401704234218587,delta,0.38742794310952505,SB,1.5736880589412214,n,-0.5758380236527542,SA,0.41678341716461553,beta,1.2411567093288043,ET30,0.7426852295448534,fn,-0.4521104290051717,SdP,0.5596814633197116,N_mol_cm3,0.22496028497452564,SP,-0.7869943055665581
ether,CCCOCCC,N_mol_cm3,-0.5167356063024962,n,-0.8495614531550649,delta,-1.0613165870404193,SB,0.8263320763914663,ET30,-1.0731005498265977,beta,0.07327862490502177,SdP,-0.6777518531097577,SA,-0.5896346870860926,alpha,-0.5624739952482176,fn,-0.698386937962836,pi_star,-1.1680567066545815,SP,-0.9150272759099696
ether,C1COCCO1,N_mol_cm3,0.38197668535629076,n,-0.18387902992754973,beta,-0.23586557391303836,alpha,-0.5624739952482176,ET30,-0.7958813468691244,fn,-0.10429886810882168,SP,0.15579393059856092,SB,0.06551022028225587,delta,-0.04719541593545844,SA,-0.5896346870860926,pi_star,-0.13065075016002806,SdP,-0.6011488382831714
ester,CCCCOC(C)=O,beta,0.038929269480792845,delta,-0.6266932279954361,SB,0.35166003342067575,N_mol_cm3,-0.46715147986614936,fn,-0.5055783552920332,ET30,-0.4493573431722826,SP,-0.5774858086409759,n,-0.6357656383958645,SdP,0.05586932734485642,alpha,-0.5624739952482176,SA,-0.5896346870860926,pi_star,-0.4641026647475631
nitrile,N#CCCl,SP,0.45841731504662425,SB,-0.7963056875228673,n,-0.18387902992754973,pi_star,1.573659035509595,beta,-0.33891364018572495,ET30,,SdP,1.4965952600448813,alpha,-0.5624739952482176,N_mol_cm3,1.249698897992361,fn,-0.10429886810882168,SA,1.4368633056359215,delta,
ketone,O=C1CC[C@H]2CO[C@@H]1O2,SA,,n,,SB,,SdP,,beta,,N_mol_cm3,-0.020894341939027557,SP,,fn,,delta,,ET30,,alpha,,pi_star,
monohydric_alcohol,CC(C)CO,alpha,1.2724377304754932,SA,0.8266369437825509,beta,1.3785541310257194,delta,0.4495169944016649,n,-0.6130903247092813,pi_star,-0.6864039411392531,SP,-0.775354944626248,SdP,0.4948635276972158,SB,1.3716999555493956,N_mol_cm3,0.1960362112199897,ET30,0.9505996317629585,fn,-0.4853253529106463
amine,CN1CCCC1,SP,-0.13519009290919226,ET30,,N_mol_cm3,-0.043620399889020015,alpha,,SB,1.6746821106371343,fn,,pi_star,,delta,,SA,-0.5896346870860926,SdP,-0.8839907391813359,beta,,n,
monohydric_alcohol,OC(C(F)(F)F)C(F)(F)F,delta,-0.2955516211040201,n,-2.5647869670186676,fn,-2.3067453670767026,SP,-2.614373973195247,pi_star,0.23985137715945515,alpha,3.989965223003014,N_mol_cm3,-0.07047846837537454,SA,4.014386595255381,beta,-1.5067917246095073,SdP,2.7634912744845757,SB,-1.368605313799707,ET30,2.8218292517259043
ketone,CCC(C)=O,SP,-0.6356826133425265,SA,-0.5896346870860926,SB,0.33482769147135694,ET30,-0.06125045903182015,pi_star,0.31395180262335187,n,-0.8835744236849379,N_mol_cm3,0.27247840614269125,SdP,1.0487622502894542,fn,-0.7291715015825441,delta,-0.3576406723961607,beta,0.14197733575347943,alpha,-0.423113611016037
ketone,CC(=O)C(C)C,alpha,,delta,,SP,,n,-1.5443978511224716,pi_star,,fn,-1.3364915329923968,SB,,ET30,-0.11669429962331464,SdP,,beta,,N_mol_cm3,-0.09113852105718562,SA,
ketone,O=C1CC[C@H]2CO[C@@H]1O2,SdP,,ET30,,SB,,n,,N_mol_cm3,-0.020894341939027557,SA,,beta,,alpha,,fn,,delta,,pi_star,,SP,
amine,CN1CCCCC1,fn,,SB,1.3986317026683057,alpha,,N_mol_cm3,-0.3245971163616522,SdP,-1.1786177192835905,SP,-0.18174753667043278,SA,-0.5896346870860926,delta,,beta,,n,,ET30,,pi_star,
ketone,CCCC(=O)CCC,pi_star,,SB,,SP,,SdP,,ET30,-0.39391350258078806,delta,,N_mol_cm3,-0.5497916905933942,beta,,n,-0.4268288194266418,fn,-0.3192507333832746,SA,,alpha,
monohydric_alcohol,OC1CCCCCC1,alpha,,beta,,N_mol_cm3,-0.2956730426071163,SP,0.5398928416287951,pi_star,,SdP,0.08827829515610446,SB,1.651116831908088,n,,ET30,,fn,,SA,0.2437341503703761,delta,
alkane,CCCCCCCCC,beta,,delta,-1.0613165870404193,alpha,,SdP,-1.5203850162022057,N_mol_cm3,-0.8741545176978297,ET30,-1.488929354262808,SP,-0.7404368618053176,SA,-0.5896346870860926,fn,-0.34787497674896734,pi_star,,n,-0.4592221246931876,SB,-1.2373130465950202
carboxylic_acid,CCC(C)C(=O)O,fn,,N_mol_cm3,-0.1324586264208081,alpha,,n,,beta,,ET30,,SB,-0.5741187737918589,pi_star,,SP,-0.4378134773572543,delta,,SA,1.4095397371947258,SdP,-0.7514085981353212
halohydrocarbon,ClCCCl,alpha,-0.5624739952482176,fn,0.22055929008862274,SA,-0.45301684488011407,pi_star,0.8326547808706285,N_mol_cm3,0.5761811805653159,SdP,0.6657471761565233,delta,-0.08858811679688526,n,0.18864398063772933,SB,-0.9915608541349655,ET30,-0.06125045903182015,beta,-1.1632981703672185,SP,0.5515322025691053
monohydric_alcohol,COC(=O)c1ccccc1O,SB,-0.6885786990472269,SP,1.3895661902714331,SA,0.4076755610175503,SdP,0.6628009063555007,beta,,n,1.6949326755321095,ET30,0.5070489070310006,fn,1.4797559581473803,pi_star,,alpha,,N_mol_cm3,-0.42996338503888915,delta,
misc_N_compound,CN(C)C(=O)N(C)C,ET30,-0.11669429962331464,SB,0.6849404040171881,beta,1.2411567093288043,delta,-0.3783370228268745,alpha,-0.5624739952482176,SdP,1.0664398690955896,SA,-0.5896346870860926,fn,0.28077821716927986,pi_star,0.9067552063345249,n,0.25828958696080234,N_mol_cm3,-0.3122010847525653,SP,0.6330077291512762
ester,COC(=O)OC,SdP,0.044084248140766225,n,-1.058498272124284,alpha,-0.5624739952482176,SB,0.04194494155320951,SA,-0.29818329038000513,beta,-0.029769441367665003,N_mol_cm3,0.4212307854517318,pi_star,,fn,-0.8882250802843681,delta,-0.2541589202425933,ET30,-0.49094022361590317,SP,-0.8219123883874885
